Date,Stock_Price,Daily_Return,Cumulative_Return,Moving_Average_50,Moving_Average_200,PE_Ratio,Debt_to_Equity
2022-01-01,100.0,,,,,15.886870336785828,0.9681508177302628
2022-01-02,99.46229405045213,-0.5377059495478731,-0.005377059495478731,,,17.43168124588743,1.77531247648331
2022-01-03,93.55542238272508,-5.938804975411882,-0.06444577617274916,,,11.854492329551814,0.2803170172523967
2022-01-04,99.17596181142667,6.007711028986185,-0.008240381885733283,,,14.730132995769726,1.128695607051153
2022-01-05,98.35486249408034,-0.8279217083949963,-0.016451375059196582,,,5.540070566607233,0.3226643971011627
2022-01-06,93.4758942644553,-4.96057653470735,-0.06524105735544683,,,19.03376892275285,1.4721227546930105
2022-01-07,95.09933643182634,1.736749543982019,-0.049006635681736355,,,10.832048192206909,0.792758527156476
2022-01-08,88.0646075956315,-7.397242820130312,-0.11935392404368483,,,16.244302027907057,1.2008014621790588
2022-01-09,91.33287227446593,3.711212447390211,-0.08667127725534063,,,19.980349868250187,0.10738076995459245
2022-01-10,92.38795195751399,1.1552025648305708,-0.07612048042486008,,,14.412963444634391,0.3936443834378225
2022-01-11,90.6124810800096,-1.9217558565654436,-0.09387518919990401,,,11.6605037782936,0.425985674870456
2022-01-12,93.7809000384935,3.496669466192226,-0.062190999615065023,,,7.314041503741182,1.7238464957299733
2022-01-13,96.80971923726256,3.229675976159152,-0.03190280762737452,,,12.670080886714139,1.0278738223970478
2022-01-14,94.85875150667823,-2.015260188703638,-0.051412484933217706,,,19.28375294627572,0.7993849858748436
2022-01-15,91.05533047235383,-4.0095626116865235,-0.08944669527646165,,,10.405784695840252,1.2518419582365732
2022-01-16,94.09332001416713,3.3364214110844337,-0.059066799858328634,,,10.37764656434117,1.8304047873650544
2022-01-17,91.71697509719294,-2.5255192574950014,-0.08283024902807057,,,11.970135973641698,1.2084867549309173
2022-01-18,92.89115407830641,1.280219915527292,-0.07108845921693585,,,8.306558822572994,1.299456853239245
2022-01-19,90.62103782994495,-2.4438454564228773,-0.0937896217005505,,,11.020118980297706,1.0049829445385023
2022-01-20,86.4700688874639,-4.580579787963323,-0.1352993111253611,,,14.689314957603088,0.6763164839873232
2022-01-21,91.31132547706784,5.598765736967981,-0.08688674522932172,,,17.187230122862534,0.8985963226088557
2022-01-22,93.98741955063596,2.93073620340798,-0.06012580449364047,,,16.666732232661644,1.3269303297965573
2022-01-23,93.61846175345389,-0.3925608330839436,-0.06381538246546126,,,10.882048838437353,1.17293999798849
2022-01-24,89.01148664833293,-4.921011324938784,-0.10988513351667073,,,13.192709001123493,0.8496246938395301
2022-01-25,82.42966434220264,-7.3943516213068055,-0.17570335657797365,,,14.667572498030305,1.5981189868841827
2022-01-26,85.027320511879,3.151360848556073,-0.1497267948812101,,,18.689793944099357,0.7752531140386988
2022-01-27,83.30793262877862,-2.0221593162637275,-0.16692067371221386,,,8.254386550358724,0.21394377297796208
2022-01-28,85.0886665036786,2.137532187762914,-0.149113334963214,,,17.43811207883224,1.8662252750319936
2022-01-29,87.0481915526469,2.302921328404639,-0.12951808447353086,,,9.36031574885618,1.2513428404330647
2022-01-30,87.64327541182139,0.683625757824724,-0.12356724588178591,,,11.485844518809822,1.6532052114788318
2022-01-31,86.70800412907548,-1.0671341050995986,-0.1329199587092451,,,17.532155022573455,1.2458647257515796
2022-02-01,85.49138366211174,-1.4031235976238676,-0.14508616337888247,,,11.960392894147363,1.23287215853223
2022-02-02,84.09030523380855,-1.638853377131766,-0.1590969476619144,,,14.589362741693893,1.1212105788262055
2022-02-03,82.81909929048877,-1.511715220661014,-0.17180900709511226,,,14.426904397053935,0.5917411607195874
2022-02-04,78.47276693159988,-5.247983129645117,-0.2152723306840012,,,10.364615928613704,0.8583468615741112
2022-02-05,79.21808264049335,0.9497762574666391,-0.20781917359506652,,,19.76619602358881,0.2491852297605362
2022-02-06,73.65158992456574,-7.026795562812859,-0.2634841007543426,,,7.763549465038424,0.8082044859688818
2022-02-07,67.99925631512414,-7.674421713408686,-0.32000743684875854,,,6.183460310645343,1.3789833352521947
2022-02-08,71.00287730385999,4.4171379975339375,-0.2899712269614001,,,8.94900071846994,1.433659911978217
2022-02-09,71.53496035708314,0.7493823819928691,-0.2846503964291687,,,6.245672690545511,0.18540840955030247
2022-02-10,70.52607664960742,-1.4103365717121341,-0.29473923350392583,,,16.47559419228435,1.78124180511324
2022-02-11,71.18263944713628,0.9309504068840235,-0.28817360552863724,,,12.706587903263163,1.501496956375697
2022-02-12,72.27650875215467,1.5367079859840649,-0.27723491247845333,,,12.175992969392743,1.5936845183792256
2022-02-13,77.61559570823586,7.387029407285839,-0.22384404291764148,,,7.939369273993346,0.762094040921262
2022-02-14,79.08074450166954,1.8876989605817185,-0.2091925549833047,,,19.323842824781497,1.1258764559046799
2022-02-15,78.52987724695748,-0.696588351795846,-0.2147012275304253,,,7.145185919225583,1.4569382395944128
2022-02-16,78.22824286327959,-0.38410143279522524,-0.21771757136720427,,,19.99772014687044,1.6940763085386048
2022-02-17,78.32886522667516,0.1286266439237682,-0.21671134773324852,,,6.438862316567648,1.1891762718044179
2022-02-18,77.97335641669405,-0.45386692243314375,-0.22026643583305971,,,13.423546433264374,1.0182129445294967
2022-02-19,74.64031558034605,-4.274589410434038,-0.2535968441965396,85.83326468131831,,6.555525277906707,1.4987062635426276
2022-02-20,69.31444624114222,-7.1353789139206425,-0.306855537588578,85.21955360614115,,18.242569407640282,0.9921621487326181
2022-02-21,68.56564652519147,-1.0802938731497735,-0.3143435347480855,84.60162065563593,,5.074052616535783,1.7467484821088575
2022-02-22,66.54068489102195,-2.9533180780633828,-0.3345931510897807,84.06132590580188,,16.704885853365255,1.0539703318242277
2022-02-23,63.76330850049397,-4.173952214463494,-0.3623669149950606,83.35307283958322,,17.604494917153005,1.2245489415214887
2022-02-24,65.64111419416044,2.944962765932879,-0.343588858058396,82.69879787358482,,16.085266454883158,1.4806438324913318
2022-02-25,68.09042585454368,3.731368198806617,-0.31909574145456365,82.19108850538657,,11.022114991090628,1.7784402762514817
2022-02-26,66.15368047397291,-2.844372547629659,-0.33846319526027135,81.61217538622952,,6.607004378278624,0.7818705516365355
2022-02-27,64.37573343697272,-2.6876010892541213,-0.3562426656302732,81.13839790305634,,12.71070314350878,0.9740334593881783
2022-02-28,66.27012170055471,2.942705523404543,-0.33729878299445337,80.63714289157811,,15.416641559409364,1.3455063786470616
2022-03-01,61.951370214641216,-6.516890832686284,-0.38048629785358823,80.02841125672066,,9.187937032482877,0.3029960118289834
2022-03-02,64.49842629401742,4.111379733089815,-0.35501573705982625,79.50613016100083,,10.065002973535439,1.043921448768147
2022-03-03,62.927815624596406,-2.4351147146774665,-0.3707218437540364,78.88906847272287,,7.437729432933287,1.8258238557289954
2022-03-04,61.22137921074655,-2.7117362916739607,-0.38778620789253493,78.17730167219256,,5.893011878560107,1.0028320110125257
2022-03-05,59.23752586771247,-3.2404584290806726,-0.40762474132287574,77.46487715941323,,5.473267599880044,0.7888871798085012
2022-03-06,59.55405698554675,0.5343422318837998,-0.404459430144533,76.8348516896771,,9.150250163780676,0.9052701199260305
2022-03-07,56.20105878407796,-5.630175963129657,-0.43798941215922094,76.07700646507531,,13.989504345122064,0.3262256450174796
2022-03-08,56.766345275585955,1.0058289002700116,-0.43233654724414106,75.37799386864317,,13.130777852442938,0.7340495361427486
2022-03-09,57.78960759067606,1.80258621569247,-0.42210392409324005,74.67596293889056,,10.59113221150979,0.8312862430863915
2022-03-10,56.540147682284314,-2.1620840848092904,-0.4345985231771575,73.99434513593735,,10.88261110406724,0.9810276630770737
2022-03-11,54.09315267865386,-4.327889303333343,-0.4590684732134621,73.34680681176116,,10.076597599001019,1.2749350268376858
2022-03-12,55.033536811128215,1.7384531792051572,-0.4496646318887185,72.62125103844237,,15.638838930118016,1.208492221553096
2022-03-13,54.45867253122774,-1.0445708439080992,-0.4554132746877233,71.8306760980542,,12.481339851849544,0.7090414679392265
2022-03-14,53.77546473882426,-1.254543602787439,-0.46224535261175803,71.0338161577616,,5.872795178318863,0.5962996086835652
2022-03-15,56.61461505562973,5.279638828961497,-0.4338538494437034,70.38587872590755,,7.872576325123518,0.32217809374769213
2022-03-16,59.58060181238221,5.238906515284247,-0.4041939818761786,69.92889747531113,,17.39723551971093,1.9482344325636116
2022-03-17,61.823508323591156,3.7644911984471063,-0.3817649167640892,69.46482123154537,,16.44655114394297,0.8422760022630249
2022-03-18,62.39539366204716,0.9250289314910676,-0.37604606337952917,69.04657045221074,,15.348386120415396,1.234117530128621
2022-03-19,63.185378567098624,1.2660949129198018,-0.3681462143290145,68.60850469347915,,16.324011610920167,0.40628326842019336
2022-03-20,61.85629651094346,-2.1034645772419758,-0.38143703489056613,68.10466679264508,,8.665445077147456,0.9278992516254458
2022-03-21,61.71991498043557,-0.22048124152367343,-0.382800850195645,67.58619958401736,,5.896810477354818,0.6138156344738064
2022-03-22,62.46266273541899,1.20341668522852,-0.37537337264581083,67.10129275614423,,19.759589470736685,1.490780950223124
2022-03-23,62.89812604336402,0.6971577721391453,-0.37101873956636044,66.64942760376927,,7.105165849760496,1.901936731041141
2022-03-24,60.96844842134897,-3.067941357560755,-0.390315515786511,66.18699046752008,,7.220475000292759,1.931984103432566
2022-03-25,60.80459497287504,-0.2687512192233399,-0.3919540502712503,65.7467003811678,,10.976590736033728,1.7880450946207702
2022-03-26,59.75013089355827,-1.734184858540977,-0.40249869106441793,65.37224766040697,,11.814296893246766,1.9101020549255026
2022-03-27,56.96244216126333,-4.665577615655869,-0.4303755783873673,64.92713485082237,,17.71007658584915,1.9550171358070416
2022-03-28,55.804932903000626,-2.032056938474902,-0.4419506709699943,64.57020171039107,,12.777751199825975,1.3233064646943065
2022-03-29,54.85057992384333,-1.7101588148419444,-0.4514942007615672,64.30722818256545,,16.602301886215184,0.1138035979569592
2022-03-30,55.30923879684057,0.8361969438318795,-0.4469076120315948,63.993355412425075,,11.346943743227127,1.2294999842193004
2022-03-31,56.54091647055456,2.2268931927234448,-0.43459083529445486,63.693474534694495,,18.907332531463283,1.2530915487660366
2022-04-01,58.65021342733006,3.7305673279526275,-0.4134978657266999,63.455957270248945,,8.610335606487876,0.21053034101018764
2022-04-02,57.81264598757717,-1.428072279379966,-0.42187354012422873,63.18855740105777,,7.99050896767658,1.5513918359586407
2022-04-03,56.1618590981019,-2.8554079497243423,-0.43838140901898137,62.866264407976715,,18.971627151882615,0.4272324751630795
2022-04-04,59.99313040331774,6.82183846251152,-0.40006869596682304,62.51381510187835,,8.258649506341595,0.5017397974691499
2022-04-05,59.66895553131686,-0.5403533201577271,-0.40331044468683186,62.1255793224713,,11.36474540917882,0.9981728795095767
2022-04-06,55.79144553894948,-6.4983708158462665,-0.44208554461050564,61.67081068831114,,6.827757152655089,0.6273715205247679
2022-04-07,51.920255231325775,-6.938680778437845,-0.4807974476867427,61.14465093567206,,15.10940359944421,0.5646675527419486
2022-04-08,56.80463210983156,9.40745929838731,-0.4319536789016849,60.714166273335195,,13.291277283578014,1.566450194041645
2022-04-09,55.40815112047198,-2.458392806170262,-0.44591848879528073,60.26286216741075,,18.24793717635078,1.2515825152563143
2022-04-10,53.45359698410537,-3.5275570414123547,-0.4654640301589468,59.839127795485936,,5.687411896420927,1.1227184586286618
2022-04-11,55.58079781778301,3.9795279526467997,-0.44419202182217044,59.56445482701875,,19.602388695449186,0.2445047885188284
2022-04-12,54.86979394261741,-1.2792257453672407,-0.4513020605738264,59.29053777536728,,7.772095895675152,0.7397604339705275
2022-04-13,54.05569962453128,-1.4836839353497666,-0.4594430037546877,59.04083807003746,,15.884394934101357,0.5291509005974206
2022-04-14,51.136556800130684,-5.400249825044989,-0.4886344319986936,58.78830303603019,,19.089311492707093,0.6018884641639265
2022-04-15,54.62724350688936,6.826205996626178,-0.4537275649311069,58.568025622284765,,8.784597804975128,1.5406437755911677
2022-04-16,51.22338062591352,-6.231072011800409,-0.4877661937408653,58.230684717712165,,18.304436384571417,1.2800402438789553
2022-04-17,49.96492389500782,-2.456801397190589,-0.5003507610499223,57.90690958613286,,9.639132142488556,1.7746665670208959
2022-04-18,51.28815921237898,2.6483284957097064,-0.48711840787621064,57.64515810164099,,18.747639631201643,0.8607187247589436
2022-04-19,49.788938966855746,-2.923131320262673,-0.502110610331443,57.315534446967014,,18.209999983559257,1.532709885445846
2022-04-20,48.33148429629668,-2.9272659767449305,-0.5166851570370337,57.04313672860012,,5.034528334776009,1.6491050974958688
2022-04-21,47.82765383793351,-1.042447724705553,-0.5217234616206653,56.70972127947844,,13.881150254803305,0.9924719873414196
2022-04-22,47.920304816877085,0.19371842753885815,-0.5207969518312296,56.409571063324044,,8.752864210937801,0.8512464316064314
2022-04-23,49.65317905510025,3.6161586301364013,-0.503468209448998,56.17820706021112,,9.343296050141463,0.6293354010693163
2022-04-24,47.340641023119275,-4.657381613803113,-0.5265935897688077,55.94026936331927,,5.3428661018380925,1.2350038759871196
2022-04-25,47.42507952792704,0.17836367016350607,-0.52574920472073,55.69768981416687,,9.893335328616647,1.4882470441767761
2022-04-26,47.7655833470475,0.7179826001555867,-0.5223441665295254,55.52898030542626,,9.33882556201184,1.9407730883327485
2022-04-27,44.19774236797621,-7.469480594738364,-0.5580225763202382,55.27760824727407,,10.083500432871254,1.7472579685672416
2022-04-28,44.67699839182925,1.0843450325197734,-0.5532300160817079,55.01535606329713,,6.505726416745861,0.7424209882855366
2022-04-29,43.56474703142976,-2.489539137443275,-0.5643525296857028,54.75584805028004,,19.386024135041453,0.10844504766469205
2022-04-30,44.17619873102227,1.403546999025096,-0.5582380126897777,54.55750897132741,,12.265389785851564,1.2690167551274272
2022-05-01,44.92418413179352,1.6931864267578645,-0.5507581586820652,54.35532191774071,,6.1826353940901,1.0616414350616028
2022-05-02,45.89435587300047,2.159575649411405,-0.5410564412699956,54.184035584576165,,16.240993892579176,1.1685177150475679
2022-05-03,49.035990709320394,6.84536208551112,-0.5096400929067966,54.089246103986085,,11.047651962817213,1.2676758895274494
2022-05-04,49.79773385178453,1.5534368357716266,-0.5020226614821552,53.95290847990918,,5.69375467608393,0.19181540389575943
2022-05-05,50.109424668472656,0.6259136562636103,-0.498905753315274,53.763484937030995,,17.142676814786988,1.8685623269800327
2022-05-06,48.713655558571574,-2.785442297802432,-0.5128634444142848,53.501287881730605,,15.632200411541943,1.7963214758158748
2022-05-07,48.982983713622225,0.5528801974773234,-0.5101701628637783,53.23303968276211,,10.52960959200367,1.1309724662560625
2022-05-08,48.6121797028653,-0.7570057653588869,-0.5138782029713476,52.94157570547745,,11.747745260900121,1.659794488218434
2022-05-09,48.43582276540733,-0.3627834393271856,-0.5156417723459272,52.673166230566714,,15.70905317682895,1.207736756013867
2022-05-10,49.17820085770817,1.5327046180188875,-0.5082179914229188,52.422331948112166,,9.773607155522106,0.7514826269305716
2022-05-11,45.79634800036428,-6.876731556587268,-0.5420365199963577,52.08900565341107,,8.760746776649178,0.8917765048251585
2022-05-12,42.915885765256604,-6.289720383565878,-0.5708411423474344,51.68936084784893,,9.751567927794841,1.203840542542035
2022-05-13,46.504113115768135,8.361070234315072,-0.5349588688423191,51.40007414173731,,9.969018378513521,1.2106962078752248
2022-05-14,46.4739442695604,-0.06487350082913235,-0.5352605573043965,51.113461127671016,,15.478113155057017,1.3353496191291767
2022-05-15,47.84194011941714,2.9435759571471376,-0.5215805988058291,50.875297312188195,,6.628402561969317,1.064959106583786
2022-05-16,45.93366262745842,-3.98871259651159,-0.5406633737254163,50.6547217215121,,10.32464006145413,1.3812056499739298
2022-05-17,46.32798301986145,0.8584562385132166,-0.536720169801386,50.46518272384931,,17.310970601859353,1.5676340818533878
2022-05-18,45.04145797117096,-2.776993438585351,-0.5495854202882908,50.269000284795865,,6.5746161367585,0.7720441187718291
2022-05-19,43.9726532653482,-2.3729354109870426,-0.5602734673465185,50.042268574166016,,15.04776379216828,1.545418277712281
2022-05-20,42.78020916712763,-2.7117856432835596,-0.5721979083287242,49.76705442809748,,15.658202686680706,1.8174011061553756
2022-05-21,43.35187829044527,1.3362934273750904,-0.5664812170955478,49.46108772535978,,19.032242504600198,1.4073275227751194
2022-05-22,43.875299253702146,1.207377820518185,-0.561247007462979,49.18234079068228,,16.758714064278408,0.5592250185179162
2022-05-23,46.52231393720135,6.033040750772445,-0.534776860627987,48.98954988746427,,15.040539050703984,1.8242005167217796
2022-05-24,45.33958917720848,-2.542274147389545,-0.5466041082279156,48.69647906294208,,13.411399058969085,1.48850016428682
2022-05-25,47.02484008274059,3.7169523061740817,-0.5297515991725946,48.44359675397056,,12.80939996995949,1.18945237166382
2022-05-26,48.5890923949857,3.326438345123117,-0.5141090760501436,48.299549691091286,,13.762541112207302,0.9592929280528247
2022-05-27,46.41265200898981,-4.479277711761687,-0.5358734799101024,48.18939762664457,,8.645326072490995,1.2486328448400612
2022-05-28,45.757865030497165,-1.4107941480392405,-0.5424213496950289,47.968462285057875,,18.859204322943057,1.5990879461054117
2022-05-29,45.854969954930404,0.21221471842822748,-0.5414503004506965,47.77739866174705,,5.500016161860448,0.12764992259028565
2022-05-30,43.72409343481657,-4.646991421449442,-0.5627590656518349,47.58280859076127,,19.611282062523713,0.8903660272053119
2022-05-31,44.225371597756215,1.1464575330462745,-0.5577462840224383,47.35570006636073,,12.718729227539066,0.5070998453655031
2022-06-01,46.317748023738424,4.731167541141401,-0.5368225197626163,47.18465914798315,,18.643341086498513,1.5207664121924243
2022-06-02,46.23449647959726,-0.17974005147766148,-0.5376550352040279,47.02823508508447,,19.88966325003198,0.9464003569554199
2022-06-03,45.53973729142602,-1.5026857456484466,-0.5446026270857403,46.916298694910374,,10.409476550026678,0.3064434978660808
2022-06-04,44.56819701132953,-2.133390172804983,-0.5543180298867052,46.715117764999185,,13.202572101084707,0.9825804410934984
2022-06-05,45.15039920614211,1.3063175848567088,-0.5484960079385794,46.59365813660375,,10.207874501669398,0.8569977553883846
2022-06-06,45.862884088469364,1.5780256539355886,-0.5413711591153069,46.51161734047299,,13.224648466851516,0.794927921616972
2022-06-07,46.61825366665827,1.6470171756573393,-0.5338174633334178,46.418219229558574,,14.123693075170129,1.189181698740437
2022-06-08,47.5088103926316,1.9103176458329374,-0.5249118960736845,46.37261665807409,,10.560678025144945,0.1450029016292624
2022-06-09,46.719669853800326,-1.661040409788217,-0.5328033014619972,46.34038036922416,,11.932574358344633,1.1383601826788967
2022-06-10,47.400346673081415,1.4569384188953594,-0.5259965332691863,46.331834225927125,,8.401626821382637,1.6513736749721741
2022-06-11,48.911512194902876,3.188089598255295,-0.5108848780509717,46.351658373487645,,17.905787832049917,0.20543490681142423
2022-06-12,49.61664976410328,1.4416597188624314,-0.5038335023589677,46.3509277876677,,16.57230564356236,1.2217137657001402
